ID,Metadata,NBT Tag Compound,Display Name,Tooltip,Translation Key,Class Name,Is ItemBlock,OreDict Names,Max Stack Size,Max Damage,Model Name
millenaire:normanboots,0,,Norman Boots,,item.millenaire.normanboots,org.millenaire.common.item.ItemMillenaireArmour,-,,1,858,millenaire:normanboots#inventory
millenaire:normanbroadsword,0,,Norman Broadsword,,item.millenaire.normanbroadsword,org.millenaire.common.item.ItemMillenaireSword,-,,1,1561,millenaire:normanbroadsword#inventory
millenaire:normanhelmet,0,,Norman Helmet,,item.millenaire.normanhelmet,org.millenaire.common.item.ItemMillenaireArmour,-,,1,726,millenaire:normanhelmet#inventory
millenaire:normanhoe,0,,Norman Hoe,,item.millenaire.normanhoe,org.millenaire.common.item.ItemMillenaireHoe,-,,1,1561,millenaire:normanhoe#inventory
millenaire:normanlegs,0,,Norman Leggings,,item.millenaire.normanlegs,org.millenaire.common.item.ItemMillenaireArmour,-,,1,990,millenaire:normanlegs#inventory
millenaire:normanpickaxe,0,,Norman Pickaxe,,item.millenaire.normanpickaxe,org.millenaire.common.item.ItemMillenairePickaxe,-,,1,1561,millenaire:normanpickaxe#inventory
millenaire:normanplate,0,,Norman Chestplate,,item.millenaire.normanplate,org.millenaire.common.item.ItemMillenaireArmour,-,,1,1056,millenaire:normanplate#inventory
millenaire:normanshovel,0,,Norman Shovel,,item.millenaire.normanshovel,org.millenaire.common.item.ItemMillenaireShovel,-,,1,1561,millenaire:normanshovel#inventory
millenaire:obsidianflake,0,,Obsidian Flake,,item.millenaire.obsidianflake,org.millenaire.common.item.ItemMill,-,,64,0,millenaire:obsidianflake#inventory
millenaire:paper_wall,0,,Paper Wall,,tile.millenaire.paper_wall,net.minecraft.item.ItemBlock,+,,64,0,millenaire:paper_wall#normal
millenaire:parchment_sadhu,0,,Book of the Sadhu,,item.millenaire.parchment_sadhu,org.millenaire.common.item.ItemParchment,-,,1,0,millenaire:parchment_sadhu#inventory
millenaire:parchment_villagescroll,0,,Village Scroll,,item.millenaire.parchment_villagescroll,org.millenaire.common.item.ItemParchment,-,,1,0,millenaire:parchment_villagescroll#inventory
millenaire:pathdirt,0,,Dirt path,,tile.millenaire.pathdirt,net.minecraft.item.ItemBlock,+,,64,0,millenaire:pathdirt#stable=false
millenaire:pathdirt_slab,0,,Dirt path,,tile.millenaire.pathdirt,org.millenaire.common.item.ItemPathSlab,+,,64,0,"millenaire:pathdirt_slab#half=bottom,stable=false"
millenaire:pathgravel,0,,Gravel path,,tile.millenaire.pathgravel,net.minecraft.item.ItemBlock,+,,64,0,millenaire:pathgravel#stable=false
millenaire:pathgravel_slab,0,,Gravel path,,tile.millenaire.pathgravel,org.millenaire.common.item.ItemPathSlab,+,,64,0,"millenaire:pathgravel_slab#half=bottom,stable=false"
millenaire:pathgravelslabs,0,,Slabs and gravel path,,tile.millenaire.pathgravelslabs,net.minecraft.item.ItemBlock,+,,64,0,millenaire:pathgravelslabs#stable=false
millenaire:pathgravelslabs_slab,0,,Slabs and gravel path,,tile.millenaire.pathgravelslabs,org.millenaire.common.item.ItemPathSlab,+,,64,0,"millenaire:pathgravelslabs_slab#half=bottom,stable=false"
millenaire:pathochretiles,0,,Ochre slabs path,,tile.millenaire.pathochretiles,net.minecraft.item.ItemBlock,+,,64,0,millenaire:pathochretiles#stable=false
millenaire:pathochretiles_slab,0,,Ochre slabs path,,tile.millenaire.pathochretiles,org.millenaire.common.item.ItemPathSlab,+,,64,0,"millenaire:pathochretiles_slab#half=bottom,stable=false"
millenaire:pathsandstone,0,,Sandstone slabs path,,tile.millenaire.pathsandstone,net.minecraft.item.ItemBlock,+,,64,0,millenaire:pathsandstone#stable=false
millenaire:pathsandstone_slab,0,,Sandstone slabs path,,tile.millenaire.pathsandstone,org.millenaire.common.item.ItemPathSlab,+,,64,0,"millenaire:pathsandstone_slab#half=bottom,stable=false"
millenaire:pathslabs,0,,Slabs path,,tile.millenaire.pathslabs,net.minecraft.item.ItemBlock,+,,64,0,millenaire:pathslabs#stable=false
millenaire:pathslabs_slab,0,,Slabs path,,tile.millenaire.pathslabs,org.millenaire.common.item.ItemPathSlab,+,,64,0,"millenaire:pathslabs_slab#half=bottom,stable=false"
millenaire:pathsnow,0,,Snow path,,tile.millenaire.pathsnow,net.minecraft.item.ItemBlock,+,,64,0,millenaire:pathsnow#stable=false
millenaire:pathsnow_slab,0,,Snow path,,tile.millenaire.pathsnow,org.millenaire.common.item.ItemPathSlab,+,,64,0,"millenaire:pathsnow_slab#half=bottom,stable=false"
millenaire:purse,0,,Deniers Pouch,,item.millenaire.purse,org.millenaire.common.item.ItemPurse,-,,1,0,millenaire:purse#inventory
millenaire:rasgulla,0,,Rasgulla,,item.millenaire.rasgulla,org.millenaire.common.item.ItemFoodMultiple,-,,64,0,millenaire:rasgulla#inventory
millenaire:rice,0,,Rice,,item.millenaire.rice,org.millenaire.common.item.ItemMillSeeds,-,,64,0,millenaire:rice#inventory
millenaire:rosette,0,,Rosette Stained Glass Windows,,tile.millenaire.rosette,net.minecraft.item.ItemBlock,+,,64,0,millenaire:rosette#variant=inventory
millenaire:sake,0,,Sake,,item.millenaire.sake,org.millenaire.common.item.ItemFoodMultiple,-,,1,8,millenaire:sake#inventory
millenaire:sapling_appletree,0,,Apple Tree Sapling,,tile.millenaire.sapling_appletree,org.millenaire.common.item.ItemMillSapling,+,,64,0,millenaire:sapling_appletree#normal
millenaire:seafood_cooked,0,,Sea Meat,,item.millenaire.seafood_cooked,org.millenaire.common.item.ItemFoodMultiple,-,,1,0,millenaire:seafood_cooked#inventory
millenaire:seafood_raw,0,,Raw Sea Meat,,item.millenaire.seafood_raw,org.millenaire.common.item.ItemFoodMultiple,-,,1,0,millenaire:seafood_raw#inventory
millenaire:silk,0,,Silk,,item.millenaire.silk,org.millenaire.common.item.ItemMill,-,,64,0,millenaire:silk#inventory
millenaire:silk_worm,0,,Empty Sericulture Block,,tile.millenaire.silkwormempty,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:silk_worm#progress=silkwormempty
millenaire:silk_worm,3,,Sericulture Block,,tile.millenaire.silkwormfull,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:silk_worm#progress=silkwormfull
millenaire:skoll_hati_amulet,0,,Amulet of Sköll and Hati,,item.millenaire.skoll_hati_amulet,org.millenaire.common.item.ItemAmuletSkollHati,-,,1,0,millenaire:skoll_hati_amulet#inventory
millenaire:slab_stone_deco,0,,Mud Brick Slab,,tile.millenaire.slabs_mudbrick,net.minecraft.item.ItemSlab,+,,64,0,"millenaire:slab_stone_deco#half=bottom,variant=mudbrick"
millenaire:slab_stone_deco,1,,Cooked Brick Slab,,tile.millenaire.slabs_cookedbrick,net.minecraft.item.ItemSlab,+,,64,0,"millenaire:slab_stone_deco#half=bottom,variant=cookedbrick"
millenaire:slab_wood_deco,0,,Timber Frame Slab,,tile.millenaire.slabs_timberframeplain,net.minecraft.item.ItemSlab,+,,64,0,"millenaire:slab_wood_deco#half=bottom,variant=timberframeplain"
millenaire:slab_wood_deco,2,,Thatch Slab,,tile.millenaire.slabs_thatch,net.minecraft.item.ItemSlab,+,,64,0,"millenaire:slab_wood_deco#half=bottom,variant=thatch"
millenaire:snowbrick,0,,Snow Brick,,tile.millenaire.snowbrick,net.minecraft.item.ItemBlock,+,,64,0,millenaire:snowbrick#normal
millenaire:snowwall,0,,Snow Wall,,tile.millenaire.snowwall,net.minecraft.item.ItemBlock,+,,64,0,millenaire:snowwall#normal
millenaire:sod,0,,Sod Oak Planks,,tile.millenaire.sod_oak,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:sod#variant=oak
millenaire:sod,1,,Sod Spruce Planks,,tile.millenaire.sod_spruce,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:sod#variant=spruce
millenaire:sod,2,,Sod Birch Planks,,tile.millenaire.sod_birch,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:sod#variant=birch
millenaire:sod,3,,Sod Jungle Planks,,tile.millenaire.sod_jungle,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:sod#variant=jungle
millenaire:sod,4,,Sod Acacia Planks,,tile.millenaire.sod_acacia,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:sod#variant=acacia
millenaire:sod,5,,Sod Dark Oak Planks,,tile.millenaire.sod_dark_oak,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:sod#variant=dark_oak
millenaire:soil,0,,Wheat Soil,,tile.millenaire.soil.soil,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:soil#croptype=soil
millenaire:soil,1,,Rice Soil,,tile.millenaire.soil.ricesoil,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:soil#croptype=ricesoil
millenaire:soil,2,,Turmeric Soil,,tile.millenaire.soil.turmericsoil,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:soil#croptype=turmericsoil
millenaire:soil,3,,Sugar Cane Soil,,tile.millenaire.soil.sugarcanesoil,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:soil#croptype=sugarcanesoil
millenaire:soil,4,,Potato Soil,,tile.millenaire.soil.potatosoil,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:soil#croptype=potatosoil
millenaire:soil,5,,Nether Wart Soil,,tile.millenaire.soil.netherwartsoil,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:soil#croptype=netherwartsoil
millenaire:soil,6,,Vine Soil,,tile.millenaire.soil.vinesoil,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:soil#croptype=vinesoil
millenaire:soil,7,,Maize Soil,,tile.millenaire.soil.maizesoil,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:soil#croptype=maizesoil
millenaire:soil,8,,Cacao Soil,,tile.millenaire.soil.cacaospot,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:soil#croptype=cacaospot
millenaire:soil,9,,Carrot Soil,,tile.millenaire.soil.carrotsoil,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:soil#croptype=carrotsoil
millenaire:soil,10,,tile.millenaire.soil.flowersoil.name,,tile.millenaire.soil.flowersoil,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:soil#croptype=flowersoil
millenaire:source,0,,Stone Source Block,,tile.millenaire.source.stone,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=stone
millenaire:source,1,,Sand Source Block,,tile.millenaire.source.sand,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=sand
millenaire:source,2,,Sandstone Source Block,,tile.millenaire.source.sandstone,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=sandstone
millenaire:source,3,,Clay Source Block,,tile.millenaire.source.clay,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=clay
millenaire:source,4,,Gravel Source Block,,tile.millenaire.source.gravel,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=gravel
millenaire:source,5,,Granite Source Block,,tile.millenaire.source.granite,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=granite
millenaire:source,6,,Diorite Source Block,,tile.millenaire.source.diorite,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=diorite
millenaire:source,7,,Andesite Source Block,,tile.millenaire.source.andesite,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=andesite
millenaire:source,8,,Snow Source Block,,tile.millenaire.source.snow,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=snow
millenaire:source,9,,Ice Source Block,,tile.millenaire.source.ice,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=ice
millenaire:source,10,,Red Sandstone Source Block,,tile.millenaire.source.redsandstone,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=redsandstone
millenaire:source,11,,Quartz Source Block,,tile.millenaire.source.quartz,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=quartz
millenaire:souvlaki,0,,Souvlaki,,item.millenaire.souvlaki,org.millenaire.common.item.ItemFoodMultiple,-,,1,8,millenaire:souvlaki#inventory
millenaire:stained_glass,0,,White Stained Glass Windows,,tile.millenaire.stained_glass.white,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:stained_glass_white#variant=inventory
millenaire:stained_glass,1,,Yellow Stained Glass Windows,,tile.millenaire.stained_glass.yellow,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:stained_glass_yellow#variant=inventory
millenaire:stained_glass,2,,Yellow & Red Stained Glass Windows,,tile.millenaire.stained_glass.yellow_red,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:stained_glass_yellow_red#variant=inventory
millenaire:stained_glass,3,,Red & Blue Stained Glass Windows,,tile.millenaire.stained_glass.red_blue,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:stained_glass_red_blue#variant=inventory
millenaire:stained_glass,4,,Green & Blue Stained Glass Windows,,tile.millenaire.stained_glass.green_blue,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:stained_glass_green_blue#variant=inventory
millenaire:stairs_byzantine_tiles,0,,Byzantine Tiles Stairs,,tile.millenaire.stairs_byzantine_tiles,net.minecraft.item.ItemBlock,+,,64,0,"millenaire:stairs_byzantine_tiles#facing=east,half=bottom,shape=straight"
millenaire:stairs_cookedbrick,0,,Cooked Brick Stairs,,tile.millenaire.stairs_cookedbrick,net.minecraft.item.ItemBlock,+,,64,0,"millenaire:stairs_cookedbrick#facing=east,half=bottom,shape=straight"
millenaire:stairs_mudbrick,0,,Mud Brick Stairs,,tile.millenaire.stairs_mudbrick,net.minecraft.item.ItemBlock,+,,64,0,"millenaire:stairs_mudbrick#facing=east,half=bottom,shape=straight"
millenaire:stairs_thatch,0,,Thatch Stairs,,tile.millenaire.stairs_thatch,net.minecraft.item.ItemBlock,+,,64,0,"millenaire:stairs_thatch#facing=east,half=bottom,shape=straight"
millenaire:stairs_timberframe,0,,Timber Frame Stairs,,tile.millenaire.stairs_timberframe,net.minecraft.item.ItemBlock,+,,64,0,"millenaire:stairs_timberframe#facing=east,half=bottom,shape=straight"
millenaire:stone_deco,0,,Mud Brick,,tile.millenaire.mudbrick,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:stone_deco#variant=mudbrick
millenaire:stone_deco,1,,Cooked Brick,,tile.millenaire.cookedbrick,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:stone_deco#variant=cookedbrick
millenaire:stone_deco,2,,Gold Ornament,,tile.millenaire.mayangoldblock,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:stone_deco#variant=mayangoldblock
millenaire:summoningwand,0,,Wand of Summoning,,item.millenaire.summoningwand,org.millenaire.common.item.ItemSummoningWand,-,,64,0,millenaire:summoningwand#inventory
millenaire:tachisword,0,,Tachi,,item.millenaire.tachisword,org.millenaire.common.item.ItemMillenaireSword,-,,1,1561,millenaire:tachisword#inventory
millenaire:tannedhide,0,,Treated Hide,,item.millenaire.tannedhide,org.millenaire.common.item.ItemMill,-,,64,0,millenaire:tannedhide#inventory
millenaire:tapestry,0,,Norman Tapestry,,item.millenaire.tapestry,org.millenaire.common.item.ItemWallDecoration,-,,64,0,millenaire:tapestry#inventory
millenaire:treespawn,0,,Oak Spawn Point,,tile.millenaire.treespawn.oak,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:treespawn#treetype=oak
millenaire:treespawn,1,,Pine Spawn Point,,tile.millenaire.treespawn.pine,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:treespawn#treetype=pine
millenaire:treespawn,2,,Birch Spawn Point,,tile.millenaire.treespawn.birch,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:treespawn#treetype=birch
millenaire:treespawn,3,,Jungle Spawn Point,,tile.millenaire.treespawn.jungle,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:treespawn#treetype=jungle
millenaire:treespawn,4,,Acacia Spawn Point,,tile.millenaire.treespawn.acacia,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:treespawn#treetype=acacia
millenaire:treespawn,5,,Dark Oak Spawn Point,,tile.millenaire.treespawn.darkoak,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:treespawn#treetype=darkoak
millenaire:treespawn,6,,Apple Tree Spawn Point,,tile.millenaire.treespawn.appletree,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:treespawn#treetype=appletree
millenaire:tripes,0,,Tripes,,item.millenaire.tripes,org.millenaire.common.item.ItemFoodMultiple,-,,1,8,millenaire:tripes#inventory
millenaire:turmeric,0,,Turmeric,,item.millenaire.turmeric,org.millenaire.common.item.ItemMillSeeds,-,,64,0,millenaire:turmeric#inventory
millenaire:udon,0,,Udon,,item.millenaire.udon,org.millenaire.common.item.ItemFoodMultiple,-,,1,6,millenaire:udon#inventory
millenaire:ulu,0,,Ulu,,item.millenaire.ulu,org.millenaire.common.item.ItemUlu,-,,1,512,millenaire:ulu#inventory
millenaire:unknownpowder,0,,Unknown Powder,,item.millenaire.unknownpowder,org.millenaire.common.item.ItemMill,-,,64,0,millenaire:unknownpowder#inventory
millenaire:vegcurry,0,,Vegetarian Curry,,item.millenaire.vegcurry,org.millenaire.common.item.ItemFoodMultiple,-,,1,6,millenaire:vegcurry#inventory
millenaire:vishnu_amulet,0,,Amulet of Vishnu,,item.millenaire.vishnu_amulet,org.millenaire.common.item.ItemAmuletVishnu,-,,1,0,millenaire:vishnu_amulet#inventory
millenaire:wah,0,,Wah,,item.millenaire.wah,org.millenaire.common.item.ItemFoodMultiple,-,,1,6,millenaire:wah#inventory
millenaire:wet_brick,0,,Wet Brick,,tile.millenaire.wetbrick0,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:wet_brick#progress=wetbrick0
millenaire:winebasic,0,,Wine,,item.millenaire.winebasic,org.millenaire.common.item.ItemFoodMultiple,-,,1,6,millenaire:winebasic#inventory
millenaire:winefancy,0,,Malvasia Wine,,item.millenaire.winefancy,org.millenaire.common.item.ItemFoodMultiple,-,,1,16,millenaire:winefancy#inventory
millenaire:wolfmeat_cooked,0,,Wolf Steak,,item.millenaire.wolfmeat_cooked,org.millenaire.common.item.ItemFoodMultiple,-,,64,0,millenaire:wolfmeat_cooked#inventory
millenaire:wolfmeat_raw,0,,Raw Wolf Meat,,item.millenaire.wolfmeat_raw,org.millenaire.common.item.ItemFoodMultiple,-,,64,0,millenaire:wolfmeat_raw#inventory
millenaire:wood_deco,0,,Plain Timber Frame,,tile.millenaire.timberframeplain,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:wood_deco#variant=timberframeplain
millenaire:wood_deco,1,,Cross Timber Frame,,tile.millenaire.timberframecross,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:wood_deco#variant=timberframecross
millenaire:wood_deco,2,,Thatch,,tile.millenaire.thatch,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:wood_deco#variant=thatch
millenaire:yggdrasil_amulet,0,,Amulet of Yggdrasil,,item.millenaire.yggdrasil_amulet,org.millenaire.common.item.ItemAmuletYggdrasil,-,,1,0,millenaire:yggdrasil_amulet#inventory
millenaire:yumibow,0,,Yumi Bow,,item.millenaire.yumibow,org.millenaire.common.item.ItemMillenaireBow,-,,1,384,millenaire:yumibow#inventory
minecraft:acacia_boat,0,,Acacia Boat,,item.boat.acacia,net.minecraft.item.ItemBoat,-,,1,0,minecraft:acacia_boat#inventory
minecraft:acacia_door,0,,Acacia Door,,item.doorAcacia,net.minecraft.item.ItemDoor,-,doorWood,64,0,minecraft:acacia_door#inventory
minecraft:acacia_fence,0,,Acacia Fence,,tile.acaciaFence,net.minecraft.item.ItemBlock,+,fenceWood,64,0,minecraft:acacia_fence#inventory
minecraft:acacia_fence_gate,0,,Acacia Fence Gate,,tile.acaciaFenceGate,net.minecraft.item.ItemBlock,+,fenceGateWood,64,0,minecraft:acacia_fence_gate#inventory
minecraft:acacia_stairs,0,,Acacia Wood Stairs,,tile.stairsWoodAcacia,net.minecraft.item.ItemBlock,+,stairWood,64,0,minecraft:acacia_stairs#inventory
minecraft:activator_rail,0,,Activator Rail,,tile.activatorRail,net.minecraft.item.ItemBlock,+,,64,0,minecraft:activator_rail#inventory
minecraft:anvil,0,,Anvil,,tile.anvil.intact,net.minecraft.item.ItemAnvilBlock,+,,64,0,minecraft:anvil_intact#inventory
minecraft:anvil,1,,Slightly Damaged Anvil,,tile.anvil.slightlyDamaged,net.minecraft.item.ItemAnvilBlock,+,,64,0,minecraft:anvil_slightly_damaged#inventory
minecraft:anvil,2,,Very Damaged Anvil,,tile.anvil.veryDamaged,net.minecraft.item.ItemAnvilBlock,+,,64,0,minecraft:anvil_very_damaged#inventory
minecraft:apple,0,,Apple,,item.apple,net.minecraft.item.ItemFood,-,,64,0,minecraft:apple#inventory
minecraft:armor_stand,0,,Armor Stand,,item.armorStand,net.minecraft.item.ItemArmorStand,-,,16,0,minecraft:armor_stand#inventory
minecraft:arrow,0,,Arrow,,item.arrow,net.minecraft.item.ItemArrow,-,,64,0,minecraft:arrow#inventory
minecraft:baked_potato,0,,Baked Potato,,item.potatoBaked,net.minecraft.item.ItemFood,-,,64,0,minecraft:baked_potato#inventory
minecraft:banner,15,,White Banner,,tile.banner,net.minecraft.item.ItemBanner,+,,16,0,minecraft:banner#inventory
minecraft:banner,14,,Orange Banner,,tile.banner,net.minecraft.item.ItemBanner,+,,16,0,minecraft:banner#inventory
minecraft:banner,13,,Magenta Banner,,tile.banner,net.minecraft.item.ItemBanner,+,,16,0,minecraft:banner#inventory
minecraft:banner,12,,Light Blue Banner,,tile.banner,net.minecraft.item.ItemBanner,+,,16,0,minecraft:banner#inventory
minecraft:banner,11,,Yellow Banner,,tile.banner,net.minecraft.item.ItemBanner,+,,16,0,minecraft:banner#inventory
minecraft:banner,10,,Lime Banner,,tile.banner,net.minecraft.item.ItemBanner,+,,16,0,minecraft:banner#inventory
minecraft:banner,9,,Pink Banner,,tile.banner,net.minecraft.item.ItemBanner,+,,16,0,minecraft:banner#inventory
minecraft:banner,8,,Gray Banner,,tile.banner,net.minecraft.item.ItemBanner,+,,16,0,minecraft:banner#inventory
minecraft:banner,7,,Light Gray Banner,,tile.banner,net.minecraft.item.ItemBanner,+,,16,0,minecraft:banner#inventory
minecraft:banner,6,,Cyan Banner,,tile.banner,net.minecraft.item.ItemBanner,+,,16,0,minecraft:banner#inventory
minecraft:banner,5,,Purple Banner,,tile.banner,net.minecraft.item.ItemBanner,+,,16,0,minecraft:banner#inventory
minecraft:banner,4,,Blue Banner,,tile.banner,net.minecraft.item.ItemBanner,+,,16,0,minecraft:banner#inventory
minecraft:banner,3,,Brown Banner,,tile.banner,net.minecraft.item.ItemBanner,+,,16,0,minecraft:banner#inventory
minecraft:banner,2,,Green Banner,,tile.banner,net.minecraft.item.ItemBanner,+,,16,0,minecraft:banner#inventory
minecraft:banner,1,,Red Banner,,tile.banner,net.minecraft.item.ItemBanner,+,,16,0,minecraft:banner#inventory
minecraft:banner,0,,Black Banner,,tile.banner,net.minecraft.item.ItemBanner,+,,16,0,minecraft:banner#inventory
minecraft:beacon,0,,Beacon,,tile.beacon,net.minecraft.item.ItemBlock,+,,64,0,minecraft:beacon#inventory
minecraft:bed,0,,White Bed,,item.bed.white,net.minecraft.item.ItemBed,-,,1,0,minecraft:bed#inventory
minecraft:bed,1,,Orange Bed,,item.bed.orange,net.minecraft.item.ItemBed,-,,1,0,minecraft:bed#inventory
minecraft:bed,2,,Magenta Bed,,item.bed.magenta,net.minecraft.item.ItemBed,-,,1,0,minecraft:bed#inventory
minecraft:bed,3,,Light Blue Bed,,item.bed.lightBlue,net.minecraft.item.ItemBed,-,,1,0,minecraft:bed#inventory
minecraft:bed,4,,Yellow Bed,,item.bed.yellow,net.minecraft.item.ItemBed,-,,1,0,minecraft:bed#inventory
minecraft:bed,5,,Lime Bed,,item.bed.lime,net.minecraft.item.ItemBed,-,,1,0,minecraft:bed#inventory
minecraft:bed,6,,Pink Bed,,item.bed.pink,net.minecraft.item.ItemBed,-,,1,0,minecraft:bed#inventory
minecraft:bed,7,,Gray Bed,,item.bed.gray,net.minecraft.item.ItemBed,-,,1,0,minecraft:bed#inventory
minecraft:bed,8,,Light Gray Bed,,item.bed.silver,net.minecraft.item.ItemBed,-,,1,0,minecraft:bed#inventory
minecraft:bed,9,,Cyan Bed,,item.bed.cyan,net.minecraft.item.ItemBed,-,,1,0,minecraft:bed#inventory
minecraft:bed,10,,Purple Bed,,item.bed.purple,net.minecraft.item.ItemBed,-,,1,0,minecraft:bed#inventory
minecraft:bed,11,,Blue Bed,,item.bed.blue,net.minecraft.item.ItemBed,-,,1,0,minecraft:bed#inventory
minecraft:bed,12,,Brown Bed,,item.bed.brown,net.minecraft.item.ItemBed,-,,1,0,minecraft:bed#inventory
minecraft:bed,13,,Green Bed,,item.bed.green,net.minecraft.item.ItemBed,-,,1,0,minecraft:bed#inventory
minecraft:bed,14,,Red Bed,,item.bed.red,net.minecraft.item.ItemBed,-,,1,0,minecraft:bed#inventory
minecraft:bed,15,,Black Bed,,item.bed.black,net.minecraft.item.ItemBed,-,,1,0,minecraft:bed#inventory
minecraft:bedrock,0,,Bedrock,,tile.bedrock,net.minecraft.item.ItemBlock,+,,64,0,minecraft:bedrock#inventory
minecraft:beef,0,,Raw Beef,,item.beefRaw,net.minecraft.item.ItemFood,-,,64,0,minecraft:beef#inventory
minecraft:beetroot,0,,Beetroot,,item.beetroot,net.minecraft.item.ItemFood,-,,64,0,minecraft:beetroot#inventory
minecraft:beetroot_seeds,0,,Beetroot Seeds,,item.beetroot_seeds,net.minecraft.item.ItemSeeds,-,,64,0,minecraft:beetroot_seeds#inventory
minecraft:beetroot_soup,0,,Beetroot Soup,,item.beetroot_soup,net.minecraft.item.ItemSoup,-,,1,0,minecraft:beetroot_soup#inventory
minecraft:birch_boat,0,,Birch Boat,,item.boat.birch,net.minecraft.item.ItemBoat,-,,1,0,minecraft:birch_boat#inventory
minecraft:birch_door,0,,Birch Door,,item.doorBirch,net.minecraft.item.ItemDoor,-,doorWood,64,0,minecraft:birch_door#inventory
minecraft:birch_fence,0,,Birch Fence,,tile.birchFence,net.minecraft.item.ItemBlock,+,fenceWood,64,0,minecraft:birch_fence#inventory
minecraft:birch_fence_gate,0,,Birch Fence Gate,,tile.birchFenceGate,net.minecraft.item.ItemBlock,+,fenceGateWood,64,0,minecraft:birch_fence_gate#inventory
minecraft:birch_stairs,0,,Birch Wood Stairs,,tile.stairsWoodBirch,net.minecraft.item.ItemBlock,+,stairWood,64,0,minecraft:birch_stairs#inventory
minecraft:black_glazed_terracotta,0,,Black Glazed Terracotta,,tile.glazedTerracottaBlack,net.minecraft.item.ItemBlock,+,,64,0,minecraft:black_glazed_terracotta#inventory
minecraft:black_shulker_box,0,,Black Shulker Box,,tile.shulkerBoxBlack,net.minecraft.item.ItemShulkerBox,+,,1,0,minecraft:black_shulker_box#inventory
minecraft:blaze_powder,0,,Blaze Powder,,item.blazePowder,net.minecraft.item.Item,-,,64,0,minecraft:blaze_powder#inventory
minecraft:blaze_rod,0,,Blaze Rod,,item.blazeRod,net.minecraft.item.Item,-,,64,0,minecraft:blaze_rod#inventory
minecraft:blue_glazed_terracotta,0,,Blue Glazed Terracotta,,tile.glazedTerracottaBlue,net.minecraft.item.ItemBlock,+,,64,0,minecraft:blue_glazed_terracotta#inventory
