ID,Metadata,NBT Tag Compound,Display Name,Tooltip,Translation Key,Class Name,Is ItemBlock,OreDict Names,Max Stack Size,Max Damage,Model Name
millenaire:soil,9,,Carrot Soil,,tile.millenaire.soil.carrotsoil,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:soil#croptype=carrotsoil
millenaire:soil,10,,tile.millenaire.soil.flowersoil.name,,tile.millenaire.soil.flowersoil,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:soil#croptype=flowersoil
millenaire:source,0,,Stone Source Block,,tile.millenaire.source.stone,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=stone
millenaire:source,1,,Sand Source Block,,tile.millenaire.source.sand,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=sand
millenaire:source,2,,Sandstone Source Block,,tile.millenaire.source.sandstone,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=sandstone
millenaire:source,3,,Clay Source Block,,tile.millenaire.source.clay,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=clay
millenaire:source,4,,Gravel Source Block,,tile.millenaire.source.gravel,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=gravel
millenaire:source,5,,Granite Source Block,,tile.millenaire.source.granite,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=granite
millenaire:source,6,,Diorite Source Block,,tile.millenaire.source.diorite,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=diorite
millenaire:source,7,,Andesite Source Block,,tile.millenaire.source.andesite,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=andesite
millenaire:source,8,,Snow Source Block,,tile.millenaire.source.snow,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=snow
millenaire:source,9,,Ice Source Block,,tile.millenaire.source.ice,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=ice
millenaire:source,10,,Red Sandstone Source Block,,tile.millenaire.source.redsandstone,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=redsandstone
millenaire:source,11,,Quartz Source Block,,tile.millenaire.source.quartz,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:source#resource=quartz
millenaire:souvlaki,0,,Souvlaki,,item.millenaire.souvlaki,org.millenaire.common.item.ItemFoodMultiple,-,,1,8,millenaire:souvlaki#inventory
millenaire:stained_glass,0,,White Stained Glass Windows,,tile.millenaire.stained_glass.white,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:stained_glass_white#variant=inventory
millenaire:stained_glass,1,,Yellow Stained Glass Windows,,tile.millenaire.stained_glass.yellow,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:stained_glass_yellow#variant=inventory
millenaire:stained_glass,2,,Yellow & Red Stained Glass Windows,,tile.millenaire.stained_glass.yellow_red,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:stained_glass_yellow_red#variant=inventory
millenaire:stained_glass,3,,Red & Blue Stained Glass Windows,,tile.millenaire.stained_glass.red_blue,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:stained_glass_red_blue#variant=inventory
millenaire:stained_glass,4,,Green & Blue Stained Glass Windows,,tile.millenaire.stained_glass.green_blue,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:stained_glass_green_blue#variant=inventory
millenaire:stairs_byzantine_tiles,0,,Byzantine Tiles Stairs,,tile.millenaire.stairs_byzantine_tiles,net.minecraft.item.ItemBlock,+,,64,0,"millenaire:stairs_byzantine_tiles#facing=east,half=bottom,shape=straight"
millenaire:stairs_cookedbrick,0,,Cooked Brick Stairs,,tile.millenaire.stairs_cookedbrick,net.minecraft.item.ItemBlock,+,,64,0,"millenaire:stairs_cookedbrick#facing=east,half=bottom,shape=straight"
millenaire:stairs_mudbrick,0,,Mud Brick Stairs,,tile.millenaire.stairs_mudbrick,net.minecraft.item.ItemBlock,+,,64,0,"millenaire:stairs_mudbrick#facing=east,half=bottom,shape=straight"
millenaire:stairs_thatch,0,,Thatch Stairs,,tile.millenaire.stairs_thatch,net.minecraft.item.ItemBlock,+,,64,0,"millenaire:stairs_thatch#facing=east,half=bottom,shape=straight"
millenaire:stairs_timberframe,0,,Timber Frame Stairs,,tile.millenaire.stairs_timberframe,net.minecraft.item.ItemBlock,+,,64,0,"millenaire:stairs_timberframe#facing=east,half=bottom,shape=straight"
millenaire:stone_deco,0,,Mud Brick,,tile.millenaire.mudbrick,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:stone_deco#variant=mudbrick
millenaire:stone_deco,1,,Cooked Brick,,tile.millenaire.cookedbrick,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:stone_deco#variant=cookedbrick
millenaire:stone_deco,2,,Gold Ornament,,tile.millenaire.mayangoldblock,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:stone_deco#variant=mayangoldblock
millenaire:summoningwand,0,,Wand of Summoning,,item.millenaire.summoningwand,org.millenaire.common.item.ItemSummoningWand,-,,64,0,millenaire:summoningwand#inventory
millenaire:tachisword,0,,Tachi,,item.millenaire.tachisword,org.millenaire.common.item.ItemMillenaireSword,-,,1,1561,millenaire:tachisword#inventory
millenaire:tannedhide,0,,Treated Hide,,item.millenaire.tannedhide,org.millenaire.common.item.ItemMill,-,,64,0,millenaire:tannedhide#inventory
millenaire:tapestry,0,,Norman Tapestry,,item.millenaire.tapestry,org.millenaire.common.item.ItemWallDecoration,-,,64,0,millenaire:tapestry#inventory
millenaire:treespawn,0,,Oak Spawn Point,,tile.millenaire.treespawn.oak,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:treespawn#treetype=oak
millenaire:treespawn,1,,Pine Spawn Point,,tile.millenaire.treespawn.pine,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:treespawn#treetype=pine
millenaire:treespawn,2,,Birch Spawn Point,,tile.millenaire.treespawn.birch,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:treespawn#treetype=birch
millenaire:treespawn,3,,Jungle Spawn Point,,tile.millenaire.treespawn.jungle,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:treespawn#treetype=jungle
millenaire:treespawn,4,,Acacia Spawn Point,,tile.millenaire.treespawn.acacia,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:treespawn#treetype=acacia
millenaire:treespawn,5,,Dark Oak Spawn Point,,tile.millenaire.treespawn.darkoak,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:treespawn#treetype=darkoak
millenaire:treespawn,6,,Apple Tree Spawn Point,,tile.millenaire.treespawn.appletree,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:treespawn#treetype=appletree
millenaire:tripes,0,,Tripes,,item.millenaire.tripes,org.millenaire.common.item.ItemFoodMultiple,-,,1,8,millenaire:tripes#inventory
millenaire:turmeric,0,,Turmeric,,item.millenaire.turmeric,org.millenaire.common.item.ItemMillSeeds,-,,64,0,millenaire:turmeric#inventory
millenaire:udon,0,,Udon,,item.millenaire.udon,org.millenaire.common.item.ItemFoodMultiple,-,,1,6,millenaire:udon#inventory
millenaire:ulu,0,,Ulu,,item.millenaire.ulu,org.millenaire.common.item.ItemUlu,-,,1,512,millenaire:ulu#inventory
millenaire:unknownpowder,0,,Unknown Powder,,item.millenaire.unknownpowder,org.millenaire.common.item.ItemMill,-,,64,0,millenaire:unknownpowder#inventory
millenaire:vegcurry,0,,Vegetarian Curry,,item.millenaire.vegcurry,org.millenaire.common.item.ItemFoodMultiple,-,,1,6,millenaire:vegcurry#inventory
millenaire:vishnu_amulet,0,,Amulet of Vishnu,,item.millenaire.vishnu_amulet,org.millenaire.common.item.ItemAmuletVishnu,-,,1,0,millenaire:vishnu_amulet#inventory
millenaire:wah,0,,Wah,,item.millenaire.wah,org.millenaire.common.item.ItemFoodMultiple,-,,1,6,millenaire:wah#inventory
millenaire:wet_brick,0,,Wet Brick,,tile.millenaire.wetbrick0,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:wet_brick#progress=wetbrick0
millenaire:winebasic,0,,Wine,,item.millenaire.winebasic,org.millenaire.common.item.ItemFoodMultiple,-,,1,6,millenaire:winebasic#inventory
millenaire:winefancy,0,,Malvasia Wine,,item.millenaire.winefancy,org.millenaire.common.item.ItemFoodMultiple,-,,1,16,millenaire:winefancy#inventory
millenaire:wolfmeat_cooked,0,,Wolf Steak,,item.millenaire.wolfmeat_cooked,org.millenaire.common.item.ItemFoodMultiple,-,,64,0,millenaire:wolfmeat_cooked#inventory
millenaire:wolfmeat_raw,0,,Raw Wolf Meat,,item.millenaire.wolfmeat_raw,org.millenaire.common.item.ItemFoodMultiple,-,,64,0,millenaire:wolfmeat_raw#inventory
millenaire:wood_deco,0,,Plain Timber Frame,,tile.millenaire.timberframeplain,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:wood_deco#variant=timberframeplain
millenaire:wood_deco,1,,Cross Timber Frame,,tile.millenaire.timberframecross,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:wood_deco#variant=timberframecross
millenaire:wood_deco,2,,Thatch,,tile.millenaire.thatch,org.millenaire.common.item.ItemBlockMeta,+,,64,0,millenaire:wood_deco#variant=thatch
millenaire:yggdrasil_amulet,0,,Amulet of Yggdrasil,,item.millenaire.yggdrasil_amulet,org.millenaire.common.item.ItemAmuletYggdrasil,-,,1,0,millenaire:yggdrasil_amulet#inventory
